depth,phi,theta
4236,26277,6547
4220,26083,6599
4344,26759,6452
4234,26581,6500
4101,26408,6551
4176,26217,6606
4030,26885,6450
3918,26708,6500
3933,26539,6556
3975,26350,6614
3754,27010,6447
3708,26837,6502
3666,26669,6560
3646,26484,6622
3751,27135,6445
3703,26964,6503
3685,26800,6564
3649,26619,6630
3761,27259,6443
3714,27092,6504
2919,26931,6569
2891,26753,6638
3788,27384,6440
2949,27219,6505
2924,27062,6573
2870,26888,6646
2992,27510,6439
2970,27347,6507
2948,27193,6578
2897,27022,6653
3014,27634,6437
2990,27474,6508
2971,27324,6583
2943,27158,6661
3042,27758,6435
3013,27603,6510
2986,27454,6587
2959,27292,6669
3071,27882,6433
3044,27730,6511
3019,27586,6592
2988,27427,6676
3104,28006,6431
3073,27858,6512
3043,27717,6595
2286,27563,6684
3139,28130,6430
3109,27985,6514
3074,27848,6600
2298,27697,6691
3024,28254,6428
3146,28113,6516
2344,27979,6605
2320,27834,6699
2917,28377,6427
3051,28240,6517
2366,28111,6610
2346,27969,6706
2832,28501,6426
2530,28367,6519
2397,28242,6614
2373,28105,6714
0,28624,6424
2481,28494,6521
2433,28373,6618
2417,28240,6721
2678,28747,6423
0,28621,6523
2466,28504,6622
2442,28376,6728
2614,28871,6423
2517,28748,6524
0,28636,6627
2479,28512,6735
2583,28993,6421
2546,28876,6527
2535,28767,6632
0,28648,6743
4091,29117,6421
2585,29003,6528
2563,28899,6636
2540,28784,6750
3937,29239,6420
3934,29130,6530
3876,29030,6640
2581,28921,6757
3858,29362,6420
3842,29257,6532
4933,29163,6645
3880,29057,6763
3707,29485,6419
3756,29384,6535
4792,29294,6650
4880,29194,6771
3645,29607,6419
3654,29511,6537
4667,29425,6654
4726,29331,6777
3759,29729,6418
3565,29638,6539
4546,29557,6658
4323,29467,6784
3633,29852,6419
3526,29766,6542
3553,29689,6663
4328,29604,6791
3432,29974,6418
3622,29892,6544
3499,29821,6668
3559,29741,6797
3367,30096,6419
3411,30019,6546
3424,29953,6672
4287,29878,6804
3306,30218,6419
3351,30146,6549
3362,30084,6676
4202,30015,6810
3247,30340,6419
3281,30273,6551
3317,30215,6680
4103,30152,6816
3191,30462,6420
3221,30400,6554
3264,30348,6685
4001,30288,6822
3143,30584,6421
3168,30527,6556
3208,30479,6689
3179,30426,6829
3090,30706,6422
3117,30654,6559
3148,30612,6694
3131,30563,6834
3080,30827,6423
3078,30781,6562
3104,30744,6698
3094,30701,6841
3152,30949,6423
3164,30908,6565
3172,30875,6702
3149,30838,6846
3021,31071,6425
3026,31034,6567
3049,31008,6707
3069,30976,6853
2971,31192,6426
2975,31162,6570
2996,31140,6711
3018,31114,6858
2926,31313,6428
2933,31288,6573
2948,31273,6715
2964,31251,6863
2888,31435,6429
2892,31416,6577
2902,31404,6720
2913,31389,6869
2850,31556,6431
2850,31543,6580
2865,31537,6724
2867,31526,6875
2818,31679,6433
2805,31669,6583
2826,31669,6728
2830,31663,6880
2775,31800,6436
2779,31797,6586
2786,31801,6732
2788,31802,6885
2754,31922,6438
2745,31923,6590
2753,31934,6737
2758,31939,6890
2717,32043,6440
2722,32051,6593
2757,32066,6741
2814,32078,6895
2715,32164,6442
2779,32178,6596
2637,32197,6744
2643,32215,6900
2624,32285,6445
2613,32304,6600
2892,32330,6749
3061,32352,6904
2678,32407,6448
3021,32431,6603
3109,32462,6753
2834,32491,6910
3105,32528,6451
3140,32559,6607
3075,32594,6757
2775,32628,6914
3112,32650,6454
3076,32685,6610
3105,32727,6761
2990,32767,6919
2663,32771,6457
3083,32813,6614
3070,32859,6765
3061,32904,6923
2567,32894,6461
3056,32940,6618
3048,32992,6769
3046,33041,6927
2495,33015,6464
3032,33068,6622
3031,33123,6773
3024,33179,6931
2488,33136,6468
2879,33194,6625
3005,33257,6777
2994,33316,6935
2449,33257,6471
2531,33321,6630
2985,33389,6781
2978,33455,6939
2412,33379,6475
2443,33448,6634
2973,33521,6785
2962,33592,6943
2384,33501,6479
2414,33576,6638
2512,33655,6789
2945,33731,6947
2368,33623,6484
2369,33703,6642
2408,33787,6793
2934,33869,6951
2362,33745,6488
2349,33831,6646
2395,33919,6797
2505,34006,6954
2353,33866,6493
2372,33957,6650
2536,34051,6800
2377,34144,6957
2357,33988,6497
2805,34085,6655
2520,34183,6804
2377,34281,6961
2465,34110,6502
2571,34213,6659
2438,34317,6808
2424,34418,6964
2820,34232,6507
2771,34340,6663
2424,34449,6811
2466,34557,6967
2898,34355,6512
2839,34469,6668
2479,34582,6816
2332,34695,6970
2895,34477,6517
2889,34596,6673
2348,34715,6820
2558,34832,6973
2889,34600,6523
2892,34724,6677
2836,34847,6823
2614,34968,6975
2886,34721,6528
2343,34851,6681
2844,34979,6826
2886,35106,6978
2446,34844,6533
2458,34979,6686
2885,35111,6830
2880,35243,6980
2382,34967,6539
2380,35106,6690
2888,35244,6833
2884,35380,6983
2406,35089,6545
2772,35235,6695
2887,35377,6837
2314,35519,6986
2887,35213,6551
2886,35363,6700
2893,35509,6840
2225,35656,6987
2886,35337,6558
2889,35491,6705
2338,35643,6844
2235,35793,6989
2891,35459,6563
2899,35619,6710
2243,35774,6847
2258,35929,6991
2895,35581,6569
2899,35747,6714
2243,35907,6851
2270,66,6993
2896,35705,6576
2900,35874,6719
2271,39,6854
2281,204,6995
2905,35829,6583
2857,4,6724
2292,172,6857
2301,340,6997
2892,35953,6590
2859,132,6729
2326,305,6861
2435,478,6998
2883,77,6596
2425,261,6734
2452,437,6864
2466,614,7000
2901,201,6603
2926,389,6739
2960,570,6867
2984,750,7001
2423,324,6610
2955,516,6744
2983,701,6870
2665,886,7002
2905,448,6617
2972,645,6750
2994,834,6873
3025,1022,7003
2964,573,6624
2987,774,6754
2671,967,6877
3049,1158,7004
2973,697,6631
3009,903,6760
3039,1100,6880
3076,1296,7006
2992,823,6639
3028,1033,6766
3062,1232,6883
3104,1432,7006
3020,948,6647
3049,1161,6771
3092,1365,6886
3139,1568,7007
3033,1073,6654
3072,1290,6776
3126,1496,6889
3170,1702,7007
3055,1197,6662
3104,1418,6781
3152,1628,6892
3197,1839,7008
3084,1322,6669
3133,1547,6786
3186,1761,6895
3234,1974,7008
3106,1448,6678
3154,1676,6792
3227,1893,6898
3275,2110,7009
3130,1574,6685
3186,1807,6798
3244,2027,6901
3308,2247,7010
3164,1701,6694
3225,1936,6803
3284,2160,6904
3353,2382,7010
3187,1827,6702
3259,2066,6809
3324,2292,6907
3207,2518,7010
3217,1952,6710
3282,2193,6813
3163,2423,6909
3052,2651,7009
3257,2078,6718
3143,2324,6819
3033,2554,6912
2944,2787,7009
3158,2205,6726
3014,2453,6825
2925,2687,6915
2859,2921,7009
3030,2332,6735
2921,2583,6830
2850,2819,6918
2749,3057,7009
2934,2460,6744
2839,2714,6836
2741,2952,6920
2635,3192,7009
2850,2587,6752
2758,2844,6842
2636,3084,6923
2540,3326,7009
2774,2715,6761
2652,2973,6847
2548,3217,6926
2462,3459,7008
2687,2841,6769
2557,3102,6852
2470,3348,6928
2380,3593,7007
2595,2969,6778
2492,3233,6858
2394,3480,6930
2324,3728,7007
2520,3097,6786
2423,3363,6864
2336,3611,6933
2256,3862,7006
2454,3226,6795
2351,3493,6869
2274,3745,6936
2181,3997,7006
2376,3355,6804
2288,3625,6876
2201,3877,6938
2120,4131,7005
2319,3483,6813
2232,3755,6881
2144,4010,6941
2065,4264,7004
2275,3613,6822
2166,3884,6886
2086,4139,6942
2008,4397,7002
2214,3741,6831
2113,4015,6891
2033,4272,6945
1956,4530,7001
2148,3870,6840
2064,4146,6897
1986,4404,6948
1920,4664,7001
2104,3999,6848
2012,4277,6903
1942,4535,6950
1881,4796,7000
2047,4130,6858
1961,4409,6909
1900,4669,6953
1841,4931,6999
2004,4260,6867
1925,4540,6915
1864,4802,6955
1805,5064,6998
1964,4391,6877
1892,4671,6920
1825,4933,6957
1765,5195,6996
1919,4519,6885
1846,4801,6925
1789,5062,6959
1729,5327,6995
1887,4649,6893
1818,4932,6931
1759,5195,6961
1703,5459,6993
1851,4780,6903
1789,5063,6936
1725,5326,6963
1665,5592,6992
1814,4911,6912
1748,5195,6942
1691,5459,6966
1625,5725,6991
1785,5044,6922
1718,5327,6948
1657,5591,6968
1595,5856,6989
1752,5175,6931
1690,5458,6953
1624,5722,6970
1569,5989,6988
1719,5306,6940
1656,5591,6959
1592,5854,6972
1544,6120,6987
1689,5439,6949
1625,5722,6964
1566,5985,6974
1520,6250,6984
1666,5569,6958
1594,5852,6969
1546,6116,6976
1497,6381,6983
1631,5701,6966
1574,5985,6975
1526,6247,6978
1464,6513,6982
1598,5833,6975
1540,6117,6980
1487,6379,6980
1448,6644,6980
1588,5967,6985
1525,6248,6986
1473,6511,6982
1433,6775,6978
1553,6099,6993
1489,6381,6992
1454,6642,6984
1417,6906,6977
1536,6232,7002
1470,6513,6997
1438,6774,6986
1398,7036,6975
1516,6366,7011
1457,6645,7002
1421,6905,6988
1378,7167,6974
1497,6499,7020
1441,6778,7008
1404,7036,6990
1353,7297,6972
1469,6632,7029
1422,6910,7013
1374,7168,6992
1336,7427,6970
1454,6767,7038
1406,7042,7018
1362,7299,6994
1327,7558,6968
1439,6900,7047
1390,7176,7024
1349,7429,6996
1311,7688,6967
1416,7035,7056
1364,7308,7028
1330,7561,6997
1295,7817,6965
1400,7169,7064
1350,7440,7034
1318,7692,6999
1285,7947,6963
1384,7303,7073
1333,7574,7039
1301,7823,7001
1270,8076,6962
1359,7439,7082
1326,7706,7044
1294,7954,7003
1259,8205,6960
1351,7573,7090
1310,7839,7049
1283,8085,7005
1254,8335,6959
1334,7708,7098
1296,7972,7054
1269,8216,7007
1244,8464,6957
1322,7844,7107
1283,8105,7059
1264,8347,7009
1229,8592,6955
1308,7979,7115
1276,8238,7064
1254,8478,7010
1227,8722,6953
1293,8114,7124
1266,8372,7070
1246,8608,7012
1217,8850,6952
1290,8251,7132
1254,8505,7074
1236,8740,7014
1210,8978,6950
1281,8386,7140
1243,8638,7079
1230,8870,7016
1203,9107,6949
1270,8522,7148
1243,8772,7084
1224,9001,7017
1197,9235,6948
1259,8659,7156
1227,8905,7089
1213,9132,7019
1191,9362,6946
1248,8795,7164
1227,9038,7093
1207,9263,7021
1182,9491,6945
1246,8931,7171
1220,9172,7098
1200,9393,7023
1180,9618,6943
1238,9067,7179
1217,9305,7103
1193,9524,7025
1182,9746,6942
1239,9205,7187
1209,9439,7108
1192,9654,7026
1177,9874,6941
1226,9342,7194
1205,9573,7112
1191,9784,7028
1172,10001,6939
1228,9479,7202
1202,9706,7116
1184,9916,7030
1169,10128,6938
1222,9616,7209
1198,9840,7120
1184,10046,7031
1160,10255,6937
1219,9753,7216
1201,9974,7125
1180,10176,7033
1156,10382,6935
1220,9891,7224
1199,10108,7130
1176,10307,7035
1153,10508,6934
1217,10029,7231
1187,10241,7134
1171,10437,7036
1153,10636,6933
1207,10166,7237
1183,10376,7138
1168,10567,7038
1153,10762,6932
1212,10305,7244
1181,10510,7143
1167,10698,7040
1151,10888,6931
1201,10442,7251
1181,10643,7146
1165,10828,7042
1151,11015,6931
1197,10580,7257
1173,10778,7151
1161,10957,7043
1147,11141,6930
1195,10718,7264
1181,10912,7155
1161,11088,7045
1146,11267,6929
1194,10857,7270
1181,11045,7158
1165,11218,7047
1152,11394,6929
1195,10995,7276
1179,11180,7162
1165,11348,7048
1140,11519,6928
1200,11133,7282
1184,11314,7166
1162,11479,7050
1144,11645,6927
1194,11272,7289
1182,11448,7170
1164,11608,7052
1148,11771,6927
1196,11410,7294
1182,11583,7174
1169,11738,7054
1148,11896,6926
1196,11550,7300
1183,11717,7177
1170,11869,7056
1155,12022,6926
1210,11688,7306
1186,11851,7181
1168,11998,7057
1122,12148,6926
1205,11827,7311
1184,11986,7185
1172,12128,7059
1149,12273,6926
1211,11966,7317
1183,12120,7188
1170,12258,7061
1153,12398,6925
1209,12105,7322
1190,12254,7192
1177,12388,7063
1157,12523,6926
1214,12244,7327
1194,12389,7195
1181,12517,7064
1159,12648,6926
1217,12382,7332
1195,12523,7198
1181,12648,7066
1158,12773,6926
1224,12522,7337
1203,12657,7201
1186,12777,7068
1166,12897,6926
1224,12661,7342
1205,12792,7205
1186,12907,7070
1166,13023,6927
1230,12800,7346
1208,12926,7208
1192,13037,7072
1172,13147,6927
1236,12940,7351
1215,13060,7211
1195,13166,7074
1182,13272,6928
1247,13079,7355
1219,13195,7214
1200,13296,7075
1188,13397,6929
1255,13218,7359
1233,13329,7217
1215,13426,7077
1193,13521,6929
1261,13358,7364
1239,13463,7220
1224,13555,7079
1199,13646,6930
1272,13497,7367
1249,13598,7223
1234,13685,7081
1214,13771,6931
1285,13636,7371
1263,13732,7226
1247,13815,7084
1221,13895,6932
1293,13776,7375
1274,13867,7228
1256,13944,7085
1228,14019,6933
1299,13915,7378
1278,14002,7231
1265,14073,7087
1242,14144,6934
1310,14055,7382
1285,14136,7234
1278,14203,7089
1251,14268,6936
1322,14195,7385
1297,14270,7236
1280,14332,7091
1262,14392,6937
1332,14334,7388
1307,14405,7239
1294,14461,7093
1273,14517,6939
1339,14473,7391
1316,14539,7241
1305,14591,7095
1278,14640,6940
1358,14613,7394
1334,14673,7244
1315,14721,7097
1293,14764,6942
1375,14752,7396
1342,14808,7246
1333,14850,7099
1306,14889,6944
1392,14891,7399
1357,14942,7248
1342,14979,7102
1317,15013,6946
1409,15031,7402
1382,15076,7250
1354,15109,7104
1330,15137,6948
1427,15170,7404
1398,15211,7253
1371,15238,7106
1342,15261,6950
1452,15309,7406
1418,15345,7255
1389,15367,7108
1362,15385,6952
1466,15450,7408
1441,15479,7257
1406,15497,7110
1382,15509,6955
1503,15588,7410
1470,15614,7259
1429,15626,7112
1393,15633,6958
1521,15727,7412
1472,15748,7261
1442,15755,7114
1406,15757,6960
1546,15867,7413
1507,15882,7263
1464,15885,7117
1423,15881,6963
1563,16006,7415
1524,16015,7264
1480,16014,7119
1443,16006,6966
1598,16145,7416
1556,16150,7266
1509,16143,7122
1455,16129,6969
1623,16285,7417
1561,16284,7268
1530,16273,7124
1486,16253,6972
1653,16423,7419
1594,16419,7270
1563,16402,7126
1504,16378,6975
1686,16562,7419
1629,16552,7271
1576,16531,7129
1530,16502,6978
1715,16700,7420
1659,16686,7273
1598,16661,7132
1552,16625,6981
1757,16840,7421
1694,16820,7274
1632,16790,7134
1579,16750,6985
1785,16978,7422
1735,16954,7276
1663,16918,7136
1596,16874,6989
1814,17118,7422
1763,17088,7277
1699,17048,7139
1634,16999,6993
1864,17256,7423
1804,17222,7279
1739,17177,7142
1680,17123,6996
1904,17394,7423
1831,17356,7280
1775,17307,7144
1706,17247,7000
1953,17533,7423
1877,17489,7282
1811,17436,7147
1737,17371,7004
2003,17671,7423
1922,17623,7282
1855,17565,7150
1782,17495,7008
2045,17809,7423
1960,17757,7284
1887,17694,7152
1807,17620,7013
2085,17947,7422
2010,17890,7285
1929,17824,7155
1846,17745,7017
2139,18085,7422
2050,18025,7287
1968,17953,7158
1896,17869,7022
2191,18223,7422
2095,18158,7287
2011,18083,7161
1925,17994,7026
2266,18362,7421
2152,18291,7288
2061,18211,7163
1978,18119,7031
2354,18499,7421
2215,18424,7289
2101,18340,7166
2015,18243,7036
2452,18636,7420
2283,18558,7291
2160,18469,7169
2058,18368,7040
2543,18773,7418
2371,18691,7292
2231,18599,7172
2119,18492,7045
2632,18911,7418
2473,18825,7292
2306,18728,7174
2166,18618,7051
2725,19048,7417
2546,18958,7293
2389,18858,7178
2235,18743,7056
2816,19186,7416
2635,19091,7294
2472,18987,7181
2314,18869,7061
2936,19323,7414
2741,19224,7295
2547,19116,7184
2383,18994,7067
3053,19459,7413
2854,19357,7296
2632,19245,7187
2462,19118,7072
3123,19597,7412
2952,19490,7296
2741,19375,7190
2537,19244,7077
3164,19733,7410
3083,19622,7297
2856,19505,7193
2628,19370,7083
3213,19870,7409
3210,19756,7298
2965,19634,7196
2733,19495,7089
3272,20006,7407
3274,19889,7299
3097,19764,7199
2856,19621,7095
3311,20142,7405
3320,20022,7299
3239,19894,7203
2973,19747,7101
3376,20279,7403
3378,20154,7300
3355,20023,7205
3097,19872,7106
3430,20415,7401
3425,20286,7301
3415,20152,7209
3235,19998,7112
3493,20550,7399
3481,20420,7301
3471,20281,7212
3387,20125,7119
3565,20686,7397
3560,20553,7302
3540,20411,7216
3496,20252,7126
3640,20822,7395
3622,20685,7302
3586,20540,7218
3558,20378,7132
3721,20958,7393
3686,20817,7303
3655,20671,7222
3622,20504,7138
3811,21092,7390
3770,20950,7304
3722,20800,7225
3675,20630,7144
3908,21227,7388
3863,21082,7304
3803,20929,7229
3749,20758,7151
4020,21362,7385
3963,21214,7304
3900,21058,7232
3828,20884,7158
4113,21497,7383
4064,21345,7305
3990,21189,7236
3905,21012,7165
3362,21631,7380
4164,21478,7306
4078,21319,7240
4007,21139,7171
3454,21766,7378
4260,21610,7306
4191,21448,7243
4088,21267,7178
4514,21900,7375
3468,21742,7306
4294,21578,7247
4186,21394,7185
4679,22035,7373
4542,21874,7307
4395,21707,7250
4286,21521,7192
4735,22167,7370
4687,22005,7307
4569,21838,7254
4395,21648,7198
4685,22302,7367
4730,22136,7308
4693,21967,7257
4527,21777,7206
4639,22435,7364
4686,22269,7308
4741,22098,7261
4664,21906,7213
4589,22569,7361
4642,22401,7309
4691,22227,7265
4753,22033,7220
4556,22703,7359
4593,22532,7309
4653,22358,7268
4707,22161,7227
4523,22836,7356
4560,22663,7310
4603,22487,7272
4659,22290,7235
4489,22968,7353
4521,22794,7310
4573,22617,7276
4630,22417,7241
4455,23101,7350
4495,22926,7311
4539,22747,7280
4582,22547,7249
4424,23233,7347
4468,23057,7311
4510,22876,7283
4554,22676,7257
4409,23366,7344
4435,23188,7312
4471,23007,7287
4521,22805,7264
4377,23499,7341
4412,23319,7312
4447,23138,7291
4490,22934,7271
4363,23630,7338
4387,23451,7313
4424,23268,7295
4454,23064,7279
4183,23762,7335
4372,23581,7313
4406,23398,7299
4434,23192,7286
3868,23893,7332
4339,23712,7313
4381,23527,7302
4400,23322,7294
3922,24024,7329
3829,23842,7314
4359,23657,7306
4388,23451,7301
3899,24156,7326
3763,23974,7315
4272,23789,7311
4367,23582,7309
3587,24288,7323
3969,24105,7316
3830,23919,7315
4335,23713,7317
3598,24419,7320
3595,24235,7316
3959,24049,7319
3883,23843,7324
3727,24550,7318
3595,24365,7316
3610,24180,7323
3974,23973,7332
4273,24679,7314
3619,24495,7317
3603,24310,7327
3646,24103,7339
4275,24811,7312
4263,24625,7317
3601,24441,7331
3598,24234,7347
4270,24940,7308
4275,24756,7318
4144,24571,7335
3600,24365,7355
4271,25071,7306
4278,24887,7319
4279,24702,7339
3995,24497,7363
4278,25202,7303
4278,25017,7320
4285,24833,7343
4245,24627,7370
4282,25331,7301
4281,25148,7321
4287,24964,7347
4284,24760,7378
4287,25460,7297
4289,25277,7321
4287,25094,7351
4283,24891,7386
3148,25589,7295
4291,25407,7322
4293,25225,7356
4288,25022,7393
3044,25719,7292
4289,25536,7323
4294,25356,7360
4292,25153,7401
3557,25848,7290
4286,25667,7324
4294,25487,7364
4295,25286,7409
3556,25978,7287
2963,25796,7325
4200,25618,7368
4300,25419,7417
3666,26106,7284
3592,25926,7326
4310,25748,7372
4118,25551,7424
3632,26235,7282
3644,26056,7326
3631,25880,7377
4040,25683,7432
3673,26363,7280
3665,26185,7327
3574,26010,7381
2981,25815,7439
3633,26491,7277
3739,26314,7328
3723,26141,7385
3715,25949,7447
3301,26619,7275
3271,26444,7330
3228,26272,7389
3202,26081,7454
3299,26748,7273
3257,26574,7331
3248,26405,7394
3233,26215,7462
3298,26875,7271
3265,26704,7332
3237,26536,7398
3215,26349,7470
2954,27003,7269
3276,26833,7333
3264,26666,7402
3235,26482,7477
2685,27131,7267
3247,26962,7334
3207,26798,7406
3186,26615,7484
2510,27256,7264
2754,27091,7335
3238,26929,7411
3209,26748,7491
2321,27384,7263
2588,27219,7337
2891,27060,7415
3245,26883,7499
2302,27511,7261
2397,27349,7338
2677,27192,7419
3266,27016,7506
2328,27638,7259
2310,27479,7340
2488,27323,7423
2773,27151,7514
2348,27765,7258
2332,27608,7341
2331,27455,7428
2576,27285,7521
2373,27892,7256
2355,27736,7342
2332,27587,7432
2372,27420,7528
2410,28018,7255
2377,27866,7344
2362,27718,7436
2344,27554,7535
2438,28144,7253
2400,27994,7345
2392,27849,7440
2370,27689,7542
2467,28270,7252
2444,28122,7347
2414,27981,7445
2393,27823,7549
2495,28396,7251
2473,28252,7349
2457,28114,7449
2431,27959,7556
0,28522,7250
2509,28381,7351
2482,28245,7454
2463,28094,7563
921,28648,7249
0,28509,7352
2524,28376,7458
2499,28229,7570
893,28774,7249
946,28638,7354
0,28509,7462
2536,28364,7577
901,28899,7248
908,28767,7356
946,28640,7466
0,28500,7584
0,29024,7247
911,28895,7358
916,28773,7471
960,28635,7590
4133,29150,7247
3958,29023,7360
923,28904,7475
926,28772,7597
4027,29275,7246
3998,29152,7362
3994,29036,7479
934,28907,7604
3930,29400,7246
3949,29280,7364
3879,29169,7483
3583,29043,7610
3837,29525,7246
3935,29409,7367
3788,29300,7487
3665,29179,7616
3147,29649,7245
3862,29537,7369
3829,29433,7492
3726,29315,7622
3041,29774,7246
3160,29665,7371
3685,29565,7496
3635,29452,7629
3001,29899,7246
3041,29794,7373
3529,29696,7500
3677,29588,7635
3047,30024,7247
2949,29922,7376
3063,29829,7504
3233,29724,7641
3295,30148,7247
2865,30051,7378
2941,29961,7508
3095,29861,7647
3233,30272,7247
2801,30179,7381
2863,30094,7513
2987,29997,7653
3155,30396,7248
2852,30307,7383
2783,30226,7517
2854,30135,7659
3092,30520,7249
2864,30436,7386
2721,30358,7521
2696,30271,7664
3080,30645,7250
2854,30564,7388
2684,30491,7525
2602,30408,7670
3429,30769,7251
2452,30691,7391
2501,30623,7529
2514,30545,7675
2543,30892,7252
2491,30820,7394
2510,30756,7534
2497,30682,7681
2537,31016,7254
2474,30948,7396
2570,30888,7538
2488,30820,7686
3513,31140,7255
2589,31077,7400
2525,31020,7541
2437,30957,7692
3553,31263,7257
3293,31205,7403
2801,31154,7546
2693,31094,7696
3512,31387,7259
3324,31332,7405
2839,31286,7550
2783,31232,7702
3452,31511,7260
3366,31461,7409
3107,31418,7553
2739,31369,7707
2885,31634,7262
3410,31589,7412
3155,31551,7557
2693,31506,7711
2756,31758,7265
3402,31716,7415
2251,31684,7561
2763,31644,7716
2732,31881,7267
3359,31845,7418
2256,31816,7565
2210,31781,7721
2707,32005,7269
2712,31973,7421
2282,31949,7569
2239,31918,7725
2836,32128,7272
2684,32102,7425
2316,32082,7573
2267,32057,7730
2674,32252,7275
2652,32229,7428
2343,32215,7577
2301,32194,7734
2645,32375,7278
2644,32357,7431
2760,32348,7581
3194,32333,7738
2623,32498,7281
2621,32486,7435
2647,32481,7585
3215,32470,7742
2572,32622,7284
2596,32614,7439
2589,32614,7589
3176,32608,7746
2568,32745,7287
2617,32743,7442
2619,32746,7593
2667,32746,7751
2681,32868,7290
2652,32870,7446
2647,32880,7596
2548,32884,7754
3022,32992,7294
3023,32998,7450
2594,33012,7600
2533,33023,7758
3044,33114,7298
2986,33127,7454
2552,33145,7604
2530,33160,7762
3021,33238,7302
2957,33255,7458
2582,33279,7608
2597,33298,7765
2980,33361,7306
3010,33384,7461
2712,33411,7611
2679,33437,7769
2982,33484,7310
2989,33512,7465
2870,33545,7615
2791,33574,7772
2969,33608,7314
2969,33639,7469
2979,33677,7618
2744,33713,7775
2955,33731,7318
2957,33769,7474
2965,33810,7622
2933,33851,7778
2939,33855,7323
2949,33896,7477
2955,33944,7626
2962,33988,7781
2932,33978,7328
2934,34025,7482
2947,34077,7629
2948,34127,7784
2919,34101,7333
2926,34153,7486
2932,34210,7633
2936,34265,7787
2914,34225,7338
2919,34281,7490
2924,34343,7636
2933,34402,7789
2908,34348,7342
2908,34411,7495
2918,34476,7639
2926,34541,7792
2898,34471,7348
2906,34539,7499
2914,34610,7643
2910,34679,7794
2895,34596,7353
2902,34668,7503
2898,34742,7646
2916,34818,7797
2888,34719,7359
2900,34796,7508
2908,34876,7650
2911,34955,7799
2834,34843,7365
2900,34924,7512
2904,35009,7653
2904,35093,7801
2380,34967,7370
2899,35052,7517
2907,35142,7656
2916,35230,7803
2361,35090,7376
2453,35181,7521
2913,35275,7660
2893,35369,7805
2374,35214,7382
2372,35310,7526
2473,35408,7663
2402,35507,7807
2767,35338,7388
2273,35438,7531
2266,35541,7666
2403,35645,7809
2224,35462,7394
2227,35568,7536
2242,35675,7669
2265,35782,7810
2220,35587,7401
2236,35696,7540
2249,35808,7672
2269,35921,7811
2235,35710,7407
2245,35826,7545
2264,35941,7675
2282,57,7812
2248,35834,7413
2264,35953,7549
2282,74,7678
2342,196,7814
2266,35958,7420
2273,83,7555
2298,207,7681
2458,333,7815
2277,84,7427
2289,212,7559
2324,341,7684
2566,470,7816
2287,208,7433
2303,341,7564
2499,475,7688
2991,610,7817
2297,333,7441
2360,471,7570
2699,608,7690
3036,747,7818
2318,459,7448
2536,600,7575
3031,742,7693
3061,884,7818
2464,582,7455
2763,729,7580
3049,873,7696
3076,1021,7819
2544,707,7462
3038,858,7585
3071,1006,7699
3104,1158,7819
2938,833,7470
3049,987,7589
3094,1140,7702
3139,1295,7820
3046,957,7477
3081,1117,7595
3120,1273,7704
3165,1434,7821
3062,1084,7485
3106,1247,7600
3150,1408,7708
3196,1570,7821
3084,1210,7493
3124,1376,7605
3177,1541,7710
3229,1708,7821
3110,1335,7500
3154,1507,7611
3218,1674,7713
3259,1844,7821
3133,1459,7507
3186,1635,7615
3248,1806,7715
3296,1980,7821
3165,1586,7516
3223,1764,7620
3280,1939,7718
3338,2116,7820
3208,1711,7524
3262,1895,7626
3315,2072,7720
3386,2254,7820
3232,1837,7532
3295,2025,7632
3360,2206,7723
3429,2391,7820
3274,1964,7540
3332,2155,7637
3409,2340,7726
3482,2527,7820
3310,2091,7548
3371,2284,7642
3452,2473,7728
3533,2665,7820
3344,2218,7557
3423,2414,7647
3506,2604,7730
3581,2799,7819
3389,2344,7565
3471,2544,7652
3556,2738,7733
3640,2935,7818
3434,2471,7573
3528,2673,7658
3616,2871,7735
3593,3072,7817
3487,2597,7581
3577,2805,7663
3658,3004,7737
3617,3208,7817
3538,2725,7590
3627,2935,7669
3597,3139,7741
3570,3344,7816
3584,2853,7599
3668,3066,7674
3525,3271,7742
3376,3480,7815
3633,2980,7608
3504,3197,7680
3346,3404,7745
3242,3615,7814
3522,3108,7616
3339,3326,7685
3226,3537,7747
3088,3750,7813
3356,3235,7625
3220,3457,7690
3092,3669,7749
2939,3886,7812
3238,3363,7633
3107,3588,7696
2947,3802,7751
2841,4021,7811
3144,3492,7642
2977,3718,7701
2850,3936,7753
2746,4157,7810
3015,3621,7651
2873,3849,7706
2752,4070,7756
2664,4292,7808
2904,3749,7660
2779,3981,7712
2677,4202,7758
2565,4428,7807
2804,3877,7668
2700,4112,7717
2592,4333,7759
2485,4561,7805
2735,4005,7677
2625,4241,7722
2509,4466,7761
2399,4696,7804
2657,4134,7686
2546,4372,7727
2431,4600,7763
2327,4830,7802
2585,4263,7695
2473,4504,7733
2351,4732,7765
2253,4965,7801
2520,4392,7704
2384,4636,7739
2284,4866,7768
2188,5100,7799
2442,4524,7713
2317,4767,7744
2214,4999,7769
2137,5234,7798
2364,4653,7722
2248,4899,7749
2159,5132,7771
2078,5369,7796
2299,4782,7731
2188,5029,7754
2113,5263,7773
2025,5502,7794
2237,4913,7740
2143,5160,7760
2061,5396,7775
1967,5635,7792
2180,5043,7749
2090,5293,7765
2004,5529,7777
1920,5770,7791
2139,5173,7757
